Text,Sentiment,Timestamp,User,Platform,Hashtags,Retweets,Likes,Country,Year,Month,Day,Hour,time,Date,Time,Weekday,Sentiment_encode,Sentiment_Category
accidentally spilled paint art class abstract art right artclassadventures highschoolartist,Embarrassed,2023-08-07 19:45:00,PaintSpillHighSchool,Instagram,"['#ArtisticMishaps', '#HighSchoolArt']",22.0,45.0,UK,2023,8,7,19,2023-08-07 19:45:00,2023-08-07,19:45:00,0,62,positif
trying master perfect kickflip skateboard skating weekend like pro,Excitement,2023-08-08 16:00:00,SkateProHighSchool,Twitter,"['#SkaterLife', '#HighSchoolSkater']",30.0,60.0,Canada,2023,8,8,16,2023-08-08 16:00:00,2023-08-08,16:00:00,1,76,positif
bonding friend latest kpop sensation fangirling finest,Joy,2023-08-09 22:30:00,KpopFangirlHighSchool,Facebook,"['#KpopFangirl', '#HighSchoolMusic']",20.0,40.0,USA,2023,8,9,22,2023-08-09 22:30:00,2023-08-09,22:30:00,2,116,positif
spent hour perfecting chemistry experiment mixing potion like wizard,Joy,2023-08-10 14:20:00,ChemistryWizardHighSchool,Instagram,"['#ChemistryWizard', '#HighSchoolScientist']",28.0,55.0,UK,2023,8,10,14,2023-08-10 14:20:00,2023-08-10,14:20:00,3,116,négatif
successfully organized surprise birthday party friend party planning expert mode achieved,Joy,2023-08-11 18:45:00,BirthdayPartyPlannerHighSchool,Twitter,"['#BirthdayParty', '#HighSchoolCelebration']",22.0,45.0,Canada,2023,8,11,18,2023-08-11 18:45:00,2023-08-11,18:45:00,4,116,positif
joined drama club unleash inner actor light camera action,Excitement,2023-08-12 13:45:00,DramaClubStarHighSchool,Facebook,"['#DramaClubStar', '#HighSchoolActor']",25.0,50.0,USA,2023,8,12,13,2023-08-12 13:45:00,2023-08-12,13:45:00,5,76,positif
got hand latest fantasy novel diving realm magic adventure,Excitement,2023-08-13 20:00:00,FantasyBookNerdHighSchool,Instagram,"['#FantasyBookNerd', '#HighSchoolReader']",35.0,70.0,UK,2023,8,13,20,2023-08-13 20:00:00,2023-08-13,20:00:00,6,76,positif
mastering art perfect doodle boring class doodle,Joy,2023-08-14 16:15:00,DoodleMasterHighSchool,Twitter,"['#DoodleMaster', '#HighSchoolArt']",20.0,40.0,USA,2023,8,14,16,2023-08-14 16:15:00,2023-08-14,16:15:00,0,116,neutre
attempting break school record longest handstand wish luck,Excitement,2023-08-15 19:30:00,HandstandChallengeHighSchool,Facebook,"['#HandstandChallenge', '#HighSchoolAthlete']",28.0,55.0,Canada,2023,8,15,19,2023-08-15 19:30:00,2023-08-15,19:30:00,1,76,neutre
sneaking snack class like pro art snacksmuggling sacred skill,Mischievous,2023-08-16 14:00:00,SnackSmugglerHighSchool,Instagram,"['#SnackSmuggler', '#HighSchoolSnacks']",30.0,60.0,USA,2023,8,16,14,2023-08-16 14:00:00,2023-08-16,14:00:00,2,131,neutre
hosting sleepover friend weekend preparing night laughter memory,Excitement,2023-08-17 22:15:00,SleepoverHostHighSchool,Twitter,"['#SleepoverFun', '#HighSchoolMemories']",18.0,35.0,UK,2023,8,17,22,2023-08-17 22:15:00,2023-08-17,22:15:00,3,76,neutre
spent hour tiktok dance realize two left foot dance fail unleashed,Embarrassed,2023-08-18 16:30:00,TikTokFailHighSchool,Facebook,"['#DanceFail', '#HighSchoolTikTok']",25.0,50.0,USA,2023,8,18,16,2023-08-18 16:30:00,2023-08-18,16:30:00,4,62,négatif
accidentally liked crush old photo stalking profile awkward level maximum,Embarrassed,2023-08-19 19:45:00,SocialMediaBlunderHighSchool,Instagram,"['#SocialMediaBlunder', '#HighSchoolAwkward']",22.0,45.0,UK,2023,8,19,19,2023-08-19 19:45:00,2023-08-19,19:45:00,5,62,positif
tried impress crush smooth conversation ended spilling drink smooth level nonexistent,Embarrassed,2023-08-20 17:00:00,CrushFailHighSchool,Twitter,"['#CrushFail', '#HighSchoolEmbarrassment']",30.0,60.0,Canada,2023,8,20,17,2023-08-20 17:00:00,2023-08-20,17:00:00,6,62,positif
mastered art creating paper airplane lecture paper plane soaring new height,Joy,2023-08-21 15:45:00,PaperPlaneExpertHighSchool,Instagram,"['#PaperPlaneExpert', '#HighSchoolArt']",15.0,30.0,USA,2023,8,21,15,2023-08-21 15:45:00,2023-08-21,15:45:00,0,116,positif
trying set new trend juggling textbook class academic juggling unique skill,Excitement,2023-08-22 12:30:00,JugglingProHighSchool,Facebook,"['#TextbookJuggling', '#HighSchoolSkills']",22.0,40.0,Canada,2023,8,22,12,2023-08-22 12:30:00,2023-08-22,12:30:00,1,76,positif
hiding snack stash backpack emergency craving snack ninja mode activated,Mischievous,2023-08-23 16:45:00,SnackNinjaHighSchool,Twitter,"['#SnackNinja', '#HighSchoolSnacks']",28.0,55.0,USA,2023,8,23,16,2023-08-23 16:45:00,2023-08-23,16:45:00,2,131,neutre
planning surprise scavenger hunt friend anticipating thrill excitement,Excitement,2023-08-24 18:20:00,ScavengerHuntMasterHighSchool,Instagram,"['#SurpriseAdventure', '#HighSchoolFun']",20.0,38.0,UK,2023,8,24,18,2023-08-24 18:20:00,2023-08-24,18:20:00,3,76,neutre
danced rain celebrate end exam rain dance unexpectedly refreshing,Joy,2023-08-25 14:15:00,RainDanceCelebrationHighSchool,Facebook,"['#RainDance', '#HighSchoolJoy']",25.0,50.0,Canada,2023,8,25,14,2023-08-25 14:15:00,2023-08-25,14:15:00,4,116,positif
accidentally sent text meant friend class group chat texting fail oops moment,Embarrassed,2023-08-26 17:30:00,GroupChatBlunderHighSchool,Twitter,"['#TextingFail', '#HighSchoolAwkward']",18.0,35.0,USA,2023,8,26,17,2023-08-26 17:30:00,2023-08-26,17:30:00,5,62,négatif
tried magic trick impress classmate magic fail rabbit go,Embarrassed,2023-08-27 20:45:00,MagicFailHighSchool,Instagram,"['#MagicFail', '#HighSchoolMagic']",22.0,45.0,UK,2023,8,27,20,2023-08-27 20:45:00,2023-08-27,20:45:00,6,62,positif
perfecting art creating origami dull lecture origami mastery,Joy,2023-08-28 16:00:00,OrigamiProHighSchool,Twitter,"['#OrigamiMaster', '#HighSchoolArt']",18.0,36.0,USA,2023,8,28,16,2023-08-28 16:00:00,2023-08-28,16:00:00,0,116,négatif
attempting set new record consecutive hacky sack kick hacky sack skill unleashed,Excitement,2023-08-29 13:45:00,HackySackChampionHighSchool,Instagram,"['#HackySackChallenge', '#HighSchoolAthlete']",26.0,48.0,Canada,2023,8,29,13,2023-08-29 13:45:00,2023-08-29,13:45:00,1,76,positif
creating secret handshake friend friendship level expert,Joy,2023-08-30 17:30:00,SecretHandshakeHighSchool,Facebook,"['#FriendshipGoals', '#HighSchoolMemories']",20.0,40.0,USA,2023,8,30,17,2023-08-30 17:30:00,2023-08-30,17:30:00,2,116,négatif
embarking mission find best burger joint town burger connoisseur reporting duty,Excitement,2023-08-31 20:15:00,BurgerQuestHighSchool,Twitter,"['#BurgerQuest', '#HighSchoolFoodie']",24.0,42.0,UK,2023,8,31,20,2023-08-31 20:15:00,2023-08-31,20:15:00,3,76,positif
practicing standup comedy routine upcoming talent show comedy gig making,Joy,2023-09-01 14:45:00,ComedyGeniusHighSchool,Instagram,"['#StandUpComedy', '#HighSchoolTalent']",21.0,39.0,Canada,2023,9,1,14,2023-09-01 14:45:00,2023-09-01,14:45:00,4,116,neutre
accidentally sent love letter wrong person love note fail maximum embarrassment,Embarrassed,2023-09-02 18:30:00,LoveLetterBlunderHighSchool,Facebook,"['#LoveLetterFail', '#HighSchoolAwkward']",17.0,33.0,USA,2023,9,2,18,2023-09-02 18:30:00,2023-09-02,18:30:00,5,62,neutre
attempting impress teacher elaborate science experiment science geek mode activated,Excitement,2023-09-03 22:00:00,ScienceExperimentProHighSchool,Twitter,"['#ScienceGeek', '#HighSchoolExperiments']",23.0,44.0,UK,2023,9,3,22,2023-09-03 22:00:00,2023-09-03,22:00:00,6,76,positif
crafting intricate friendship bracelet whole squad friendship level expert weaver,Joy,2023-09-04 15:15:00,BraceletCraftsmanHighSchool,Instagram,"['#FriendshipBracelets', '#HighSchoolCrafts']",19.0,37.0,USA,2023,9,4,15,2023-09-04 15:15:00,2023-09-04,15:15:00,0,116,positif
attempting beat record consecutive cartwheel cartwheel challenge underway,Excitement,2023-09-05 12:30:00,CartwheelMasterHighSchool,Twitter,"['#CartwheelChallenge', '#HighSchoolAthlete']",27.0,52.0,Canada,2023,9,5,12,2023-09-05 12:30:00,2023-09-05,12:30:00,1,76,neutre
organizing movie marathon friend popcorn cinematic adventure await,Joy,2023-09-06 16:45:00,MovieMarathonHostHighSchool,Facebook,"['#MovieNight', '#HighSchoolMemories']",22.0,43.0,UK,2023,9,6,16,2023-09-06 16:45:00,2023-09-06,16:45:00,2,116,neutre
experimenting new hair color bold change bold semester,Excitement,2023-09-07 18:20:00,HairColorExperimentHighSchool,Instagram,"['#HairExperiment', '#HighSchoolStyle']",20.0,39.0,USA,2023,9,7,18,2023-09-07 18:20:00,2023-09-07,18:20:00,3,76,positif
building time capsule capture memory future timetraveling emotion,Joy,2023-09-08 14:15:00,TimeCapsuleCreatorHighSchool,Facebook,"['#TimeCapsule', '#HighSchoolNostalgia']",26.0,48.0,Canada,2023,9,8,14,2023-09-08 14:15:00,2023-09-08,14:15:00,4,116,neutre
accidentally walked wrong classroom first day classroom mixup awkward start,Embarrassed,2023-09-09 17:30:00,ClassroomBlunderHighSchool,Twitter,"['#FirstDayOops', '#HighSchoolEmbarrassment']",16.0,32.0,USA,2023,9,9,17,2023-09-09 17:30:00,2023-09-09,17:30:00,5,62,négatif
trying new smoothie recipe healthy start week smoothie enthusiast level,Excitement,2023-09-10 20:45:00,SmoothieConnoisseurHighSchool,Instagram,"['#HealthyLiving', '#HighSchoolWellness']",23.0,42.0,UK,2023,9,10,20,2023-09-10 20:45:00,2023-09-10,20:45:00,6,76,positif
reflecting challenge school year feeling bit overwhelmed assignment,Sad,2023-09-11 15:45:00,OverwhelmedHighSchoolStudent,Twitter,"['#SchoolChallenges', '#HighSchoolStruggles']",15.0,28.0,USA,2023,9,11,15,2023-09-11 15:45:00,2023-09-11,15:45:00,0,163,neutre
encountered meanspirited comment online dealing online hate never easy,Hate,2023-09-12 12:30:00,DealingWithHateHighSchool,Instagram,"['#OnlineHate', '#HighSchoolReality']",18.0,36.0,Canada,2023,9,12,12,2023-09-12 12:30:00,2023-09-12,12:30:00,1,95,négatif
bad day school everything seems going wrong,Bad,2023-09-13 16:45:00,ToughDayHighSchool,Facebook,"['#BadDay', '#HighSchoolBlues']",20.0,40.0,UK,2023,9,13,16,2023-09-13 16:45:00,2023-09-13,16:45:00,2,18,négatif
feeling making sport team disappointment lingers,Sad,2023-09-14 18:20:00,SportsTeamRejectionHighSchool,Twitter,"['#Disappointment', '#HighSchoolSports']",17.0,34.0,USA,2023,9,14,18,2023-09-14 18:20:00,2023-09-14,18:20:00,3,163,négatif
witnessed heated argument cafeteria unpleasant atmosphere lunch,Hate,2023-09-15 14:15:00,CafeteriaConflictHighSchool,Instagram,"['#CafeteriaDrama', '#HighSchoolTension']",21.0,41.0,Canada,2023,9,15,14,2023-09-15 14:15:00,2023-09-15,14:15:00,4,95,négatif
received notsogreat grade major project academic frustration setting,Bad,2023-09-16 17:30:00,ProjectGradeDisappointmentHighSchool,Facebook,"['#AcademicFrustration', '#HighSchoolStress']",19.0,38.0,UK,2023,9,16,17,2023-09-16 17:30:00,2023-09-16,17:30:00,5,18,positif
dealing personal setback sometimes life throw unexpected challenge,Sad,2023-09-17 20:45:00,PersonalSetbackHighSchool,Twitter,"['#LifeChallenges', '#HighSchoolStruggles']",22.0,44.0,USA,2023,9,17,20,2023-09-17 20:45:00,2023-09-17,20:45:00,6,163,positif
feeling lonely saturday night sometimes solitude hit harder expected,Sad,2023-09-18 22:00:00,LonelySaturdayHighSchool,Instagram,"['#LonelyNights', '#HighSchoolEmotions']",16.0,31.0,Canada,2023,9,18,22,2023-09-18 22:00:00,2023-09-18,22:00:00,0,163,négatif
experiencing cyberbullying hateful message online disheartening,Hate,2023-09-19 15:15:00,CyberbullyingVictimHighSchool,Facebook,"['#StopCyberbullying', '#HighSchoolReality']",14.0,27.0,UK,2023,9,19,15,2023-09-19 15:15:00,2023-09-19,15:15:00,1,95,neutre
caught torrential rainstorm without umbrella today weather bad luck,Bad,2023-09-20 12:30:00,RainyDayBluesHighSchool,Twitter,"['#BadLuck', '#HighSchoolWeather']",18.0,35.0,USA,2023,9,20,12,2023-09-20 12:30:00,2023-09-20,12:30:00,2,18,négatif
missing important event due unforeseen circumstance day filled sadness,Sad,2023-09-21 16:45:00,MissedOpportunityHighSchool,Instagram,"['#MissedChances', '#HighSchoolRegret']",20.0,39.0,Canada,2023,9,21,16,2023-09-21 16:45:00,2023-09-21,16:45:00,3,163,positif
dealing unfounded rumor circulating personal life rumor hurtful,Hate,2023-09-22 18:20:00,RumorVictimHighSchool,Facebook,"['#RumorMills', '#HighSchoolDrama']",23.0,46.0,UK,2023,9,22,18,2023-09-22 18:20:00,2023-09-22,18:20:00,4,95,neutre
got flat tire way important meeting talk series bad event,Bad,2023-09-23 14:15:00,FlatTireWoesHighSchool,Twitter,"['#BadLuckDay', '#HighSchoolStruggles']",25.0,50.0,USA,2023,9,23,14,2023-09-23 14:15:00,2023-09-23,14:15:00,5,18,négatif
feeling sense emptiness close friend move away farewell always sad,Sad,2023-09-24 17:30:00,FriendMovingAwayHighSchool,Instagram,"['#SayingGoodbye', '#HighSchoolEmotions']",21.0,42.0,Canada,2023,9,24,17,2023-09-24 17:30:00,2023-09-24,17:30:00,6,163,négatif
facing rejection dream college disheartened determined explore path,Sad,2023-09-25 20:45:00,CollegeRejectionHighSchool,Facebook,"['#CollegeDreams', '#HighSchoolJourney']",19.0,37.0,UK,2023,9,25,20,2023-09-25 20:45:00,2023-09-25,20:45:00,0,163,neutre
encountering online toxicity gaming session hateful comment ruin fun,Hate,2023-09-26 14:15:00,GamingToxicityHighSchool,Twitter,"['#OnlineGaming', '#HighSchoolGamer']",16.0,32.0,USA,2023,9,26,14,2023-09-26 14:15:00,2023-09-26,14:15:00,1,95,positif
bad hair day feeling selfconscious bad hair day affect confidence,Bad,2023-09-27 17:30:00,BadHairDayBluesHighSchool,Instagram,"['#BadHairDay', '#HighSchoolConfidence']",18.0,36.0,Canada,2023,9,27,17,2023-09-27 17:30:00,2023-09-27,17:30:00,2,18,négatif
feeling sense despair major project failure hard work didnt pay time,Sad,2023-09-28 22:00:00,ProjectFailureDespairHighSchool,Facebook,"['#ProjectStruggles', '#HighSchoolHardships']",21.0,41.0,UK,2023,9,28,22,2023-09-28 22:00:00,2023-09-28,22:00:00,3,163,négatif
experiencing hate comment expressing personal opinion online negativity prevails,Hate,2023-09-29 15:45:00,OpinionsHateHighSchool,Twitter,"['#OnlineOpinions', '#HighSchoolCriticism']",24.0,48.0,USA,2023,9,29,15,2023-09-29 15:45:00,2023-09-29,15:45:00,4,95,négatif
string bad luck constant technology malfunction tech trouble galore,Bad,2023-09-30 18:20:00,TechMalfunctionWoesHighSchool,Instagram,"['#TechIssues', '#HighSchoolTech']",22.0,43.0,Canada,2023,9,30,18,2023-09-30 18:20:00,2023-09-30,18:20:00,5,18,négatif
missing longanticipated event due unexpected circumstance day filled sadness,Sad,2023-10-01 14:15:00,MissedEventBluesHighSchool,Facebook,"['#MissedMoments', '#HighSchoolRegret']",20.0,39.0,UK,2023,10,1,14,2023-10-01 14:15:00,2023-10-01,14:15:00,6,163,positif
trying new study technique upcoming exam exploring different learning strategy,Neutral,2023-10-02 16:45:00,StudyTechniqueExperimentHighSchool,Instagram,"['#StudyStrategies', '#HighSchoolExams']",23.0,42.0,USA,2023,10,2,16,2023-10-02 16:45:00,2023-10-02,16:45:00,0,135,positif
organizing community cleanup event cleaner neighborhood promoting environmental awareness,Neutral,2023-10-03 12:30:00,CommunityCleanupHighSchool,Twitter,"['#EnvironmentalEfforts', '#HighSchoolCommunity']",26.0,50.0,Canada,2023,10,3,12,2023-10-03 12:30:00,2023-10-03,12:30:00,1,135,neutre
sharing favorite book recommendation classmate building mini book club,Neutral,2023-10-04 18:20:00,BookRecommendationsHighSchool,Facebook,"['#BookClub', '#HighSchoolReads']",19.0,38.0,UK,2023,10,4,18,2023-10-04 18:20:00,2023-10-04,18:20:00,2,135,positif
experimenting new recipe school bake sale baking adventure kitchen,Neutral,2023-10-05 14:15:00,BakeSaleRecipeExperimentHighSchool,Instagram,"['#BakingAdventures', '#HighSchoolBakes']",21.0,43.0,USA,2023,10,5,14,2023-10-05 14:15:00,2023-10-05,14:15:00,3,135,positif
collaborating school project peer teamwork make dream work,Neutral,2023-10-06 17:30:00,SchoolProjectCollaborationHighSchool,Twitter,"['#Teamwork', '#HighSchoolProjects']",18.0,36.0,Canada,2023,10,6,17,2023-10-06 17:30:00,2023-10-06,17:30:00,4,135,neutre
attending school club meeting explore new interest dabbling extracurricular activity,Neutral,2023-10-07 20:45:00,ExtracurricularExplorationHighSchool,Instagram,"['#SchoolClubs', '#HighSchoolInterests']",22.0,45.0,UK,2023,10,7,20,2023-10-07 20:45:00,2023-10-07,20:45:00,5,135,positif
exploring new parttime job opportunity gaining work experience career development progress,Neutral,2023-10-08 15:15:00,PartTimeJobExplorationHighSchool,Facebook,"['#CareerDevelopment', '#HighSchoolJobs']",24.0,48.0,USA,2023,10,8,15,2023-10-08 15:15:00,2023-10-08,15:15:00,6,135,positif
attending school assembly stay informed upcoming event announcement staying connected school activity,Neutral,2023-10-09 22:00:00,SchoolAssemblyParticipationHighSchool,Twitter,"['#SchoolEvents', '#HighSchoolConnectivity']",20.0,40.0,Canada,2023,10,9,22,2023-10-09 22:00:00,2023-10-09,22:00:00,0,135,neutre
exploring new hobby photography free time capturing moment lens,Neutral,2023-10-10 14:15:00,PhotographyHobbyHighSchool,Instagram,"['#PhotographyJourney', '#HighSchoolHobbies']",25.0,49.0,UK,2023,10,10,14,2023-10-10 14:15:00,2023-10-10,14:15:00,1,135,positif
participating science fair showcase unique experiment sharing knowledge peer,Neutral,2023-10-11 16:45:00,ScienceFairParticipationHighSchool,Facebook,"['#ScienceFair', '#HighSchoolScience']",19.0,37.0,USA,2023,10,11,16,2023-10-11 16:45:00,2023-10-11,16:45:00,2,135,positif
attending workshop time management enhance organizational skill striving efficiency,Neutral,2023-10-12 18:20:00,TimeManagementWorkshopHighSchool,Twitter,"['#EfficiencyGoals', '#HighSchoolSkills']",23.0,44.0,Canada,2023,10,12,18,2023-10-12 18:20:00,2023-10-12,18:20:00,3,135,neutre
volunteering local charity event give back community contributing social cause,Neutral,2023-10-13 12:30:00,CharityEventVolunteerHighSchool,Instagram,"['#CommunityService', '#HighSchoolVolunteer']",20.0,39.0,UK,2023,10,13,12,2023-10-13 12:30:00,2023-10-13,12:30:00,4,135,positif
collaborating group project promote teamwork shared responsibility group effort action,Neutral,2023-10-14 17:30:00,GroupProjectCollaborationHighSchool,Facebook,"['#TeamSpirit', '#HighSchoolProjects']",18.0,35.0,USA,2023,10,14,17,2023-10-14 17:30:00,2023-10-14,17:30:00,5,135,positif
participating debate club enhance critical thinking communication skill intellectual engagement progress,Neutral,2023-10-15 20:45:00,DebateClubParticipationHighSchool,Twitter,"['#DebateSkills', '#HighSchoolIntellect']",22.0,43.0,Canada,2023,10,15,20,2023-10-15 20:45:00,2023-10-15,20:45:00,6,135,positif
celebrating friend birthday surprise party joyful moment laughter around,Happy,2023-10-16 15:45:00,BirthdaySurpriseHighSchool,Instagram,"['#SurpriseParty', '#HighSchoolCelebration']",27.0,52.0,UK,2023,10,16,15,2023-10-16 15:45:00,2023-10-16,15:45:00,0,93,neutre
successfully completing challenging coding project excitement overcoming coding hurdle,Happy,2023-10-17 12:30:00,CodingSuccessHighSchool,Twitter,"['#CodingTriumph', '#HighSchoolTech']",24.0,48.0,USA,2023,10,17,12,2023-10-17 12:30:00,2023-10-17,12:30:00,1,93,positif
attending school talent show support classmate applauding diverse talent display,Happy,2023-10-18 16:45:00,TalentShowSupportHighSchool,Facebook,"['#TalentShow', '#HighSchoolEntertainment']",19.0,38.0,Canada,2023,10,18,16,2023-10-18 16:45:00,2023-10-18,16:45:00,2,93,neutre
exploring new hiking trail friend weekend nature laughter good vibe,Happy,2023-10-19 18:20:00,WeekendHikeHighSchool,Instagram,"['#NatureAdventures', '#HighSchoolFriends']",21.0,42.0,UK,2023,10,19,18,2023-10-19 18:20:00,2023-10-19,18:20:00,3,93,positif
winning friendly sport competition rival school victory celebration full swing,Happy,2023-10-20 14:15:00,SportsVictoryHighSchool,Twitter,"['#SportsTriumph', '#HighSchoolAthletics']",26.0,50.0,USA,2023,10,20,14,2023-10-20 14:15:00,2023-10-20,14:15:00,4,93,positif
receiving heartfelt letter pen pal another country connecting across globe,Happy,2023-10-21 17:30:00,PenPalConnectionHighSchool,Facebook,"['#GlobalFriendship', '#HighSchoolCorrespondence']",23.0,45.0,Canada,2023,10,21,17,2023-10-21 17:30:00,2023-10-21,17:30:00,5,93,neutre
creating beautiful mural fellow art enthusiast power collaboration creativity,Happy,2023-10-22 20:45:00,MuralCreationHighSchool,Instagram,"['#ArtCollaboration', '#HighSchoolCreativity']",22.0,43.0,UK,2023,10,22,20,2023-10-22 20:45:00,2023-10-22,20:45:00,6,93,positif
participating schoolwide art exhibition witnessing creativity spreading positive vibe,Happy,2015-11-10 16:45:00,ArtExhibitionJoyHighSchool,Instagram,"['#ArtisticExpression', '#HighSchoolCreativity']",23.0,44.0,USA,2015,11,10,16,2015-11-10 16:45:00,2015-11-10,16:45:00,1,93,positif
achieving personal best track field competition thrill victory selfimprovement,Happy,2016-09-14 12:30:00,TrackFieldSuccessHighSchool,Twitter,"['#AthleticAchievement', '#HighSchoolSports']",26.0,51.0,Canada,2016,9,14,12,2016-09-14 12:30:00,2016-09-14,12:30:00,2,93,positif
collaborating science project received recognition regional fair science triumph smile,Happy,2017-08-18 18:20:00,ScienceProjectSuccessHighSchool,Facebook,"['#ScienceFairWinner', '#HighSchoolScience']",20.0,39.0,UK,2017,8,18,18,2017-08-18 18:20:00,2017-08-18,18:20:00,4,93,positif
attending surprise birthday party organized friend surrounded love laughter good company,Happy,2018-06-22 14:15:00,BirthdayPartyJoyHighSchool,Instagram,"['#SurpriseCelebration', '#HighSchoolFriendship']",25.0,48.0,USA,2018,6,22,14,2018-06-22 14:15:00,2018-06-22,14:15:00,4,93,positif
successfully fundraising school charity initiative joy giving back community,Happy,2019-04-05 17:30:00,CharityFundraisingTriumphHighSchool,Twitter,"['#CommunityGiving', '#HighSchoolPhilanthropy']",22.0,42.0,Canada,2019,4,5,17,2019-04-05 17:30:00,2019-04-05,17:30:00,4,93,positif
participating multicultural festival celebrating diversity music dance delicious food,Happy,2020-02-29 20:45:00,MulticulturalFestivalJoyHighSchool,Facebook,"['#CulturalCelebration', '#HighSchoolUnity']",21.0,43.0,UK,2020,2,29,20,2020-02-29 20:45:00,2020-02-29,20:45:00,5,93,positif
organizing virtual talent show challenging time bringing smile classmate face,Happy,2020-11-15 15:15:00,VirtualTalentShowSuccessHighSchool,Instagram,"['#VirtualEntertainment', '#HighSchoolPositivity']",24.0,47.0,USA,2020,11,15,15,2020-11-15 15:15:00,2020-11-15,15:15:00,6,93,positif
